page,startDate,endDate,name,url,addressCountry,addressLocality,addressRegion,streetAddress,postalCode,latitude,longitude,locationName,id
15,2023-06-22,2023-06-23,Reflective Sounds goes KitKat #3 - feat. Neve and Disprove,https://www.eventbrite.de/e/reflective-sounds-goes-kitkat-3-feat-neve-and-disprove-tickets-642539772757,DE,Berlin,BE,Brückenstraße 1,10179,52.5111757,13.4167644,KitKatClub,642539772757
15,2023-06-16,2023-06-16,Workshop - Introduction to Wood Lab,https://www.eventbrite.de/e/workshop-introduction-to-wood-lab-tickets-637949743857,DE,Berlin,Berlin,Bouchéstraße 12,12435,52.4936476,13.448235,MotionLab.Berlin,637949743857
15,2023-06-09,2023-06-09,Queer Dreams: Vernissage by Tariq Al Saadi,https://www.eventbrite.com.ar/e/queer-dreams-vernissage-by-tariq-al-saadi-tickets-644298011697,DE,Berlin,BE,Alexanderstraße 40,10179,52.51682909999999,13.4178901,The Social Hub Berlin,644298011697
15,2023-06-14,2023-06-14,Vegan Dips & Bread Spreads Workshop,https://www.eventbrite.de/e/vegan-dips-bread-spreads-workshop-tickets-567969801967,DE,Berlin,Berlin,Prenzlauer Allee 208,10405,52.53684870000001,13.422434500000008,Plant Base,567969801967
15,2023-06-10,2023-06-10,Marenera // Cà la taranta è viva!,https://www.eventbrite.de/e/marenera-ca-la-taranta-e-viva-tickets-639170083927,DE,Berlin,,Knaackstraße 97,10435,52.5398461,13.4132841,PANDA Platforma,639170083927
15,2023-06-06,2023-06-06,HR + TA: How to create a perfect partnership?,https://www.eventbrite.com/e/hr-ta-how-to-create-a-perfect-partnership-tickets-644973813037,DE,Berlin,BE,Prenzlauer Allee 242,10405,52.5300689,13.4157018,LabTwin GmbH,644973813037
15,2023-06-10,2023-06-10,PYNK SPACE opening,https://www.eventbrite.com/e/pynk-space-opening-tickets-629819004597,DE,Berlin,BE,Neißestraße 3,12051,52.467547,13.4246655,Neißestraße 3,629819004597
15,2023-06-08,2023-06-08,Entre Trópicos presenta: La Cura + Andi.Andean,https://www.eventbrite.de/e/entre-tropicos-presenta-la-cura-andiandean-tickets-646309457987,DE,Berlin,BE,Herrfurthplatz 14,12049,52.4770372,13.4220988,Genezarethkirche,646309457987
15,2023-06-07,2023-06-07,Xiconomics What China's Dual Circulation Strategy Means for Global Business,https://www.eventbrite.de/e/xiconomics-what-chinas-dual-circulation-strategy-means-for-global-business-tickets-646876905237,DE,Berlin,BE,Kemperplatz 1,10785,52.51071729999999,13.3721799,WeWork – Sony Center c/o Autodesk GmbH,646876905237
15,2023-06-08,2023-06-08,Mastul Comedy,https://www.eventbrite.de/e/mastul-comedy-tickets-643629722827,DE,Berlin,BE,Liebenwalder Straße 33,13347,52.55197929999999,13.3582565,Kunst- und Kulturverein Mastul e.V,643629722827
15,2023-06-30,2023-06-30,Rocket Rhapsody,https://www.eventbrite.de/e/rocket-rhapsody-tickets-596943051737,DE,Berlin,Berlin,Trewskowallee 8,10318,52.4924125,13.5237053,HTW Berlin - Audimax,596943051737
15,2023-06-09,2023-06-09,Techno dance rites (open-air),https://www.eventbrite.de/e/techno-dance-rites-open-air-tickets-606864818007,DE,Berlin,Berlin,Katzbachstr. 18,10965,52.48755509999999,13.3758931,Viktoriapark,606864818007
15,2023-10-14,2023-10-14,10. Jobmesse Berlin,https://www.eventbrite.de/e/10-jobmesse-berlin-tickets-431578672427,DE,Berlin,Berlin,Olympischer Platz 3,14053,52.5146971,13.2394986,Olympiastadion Berlin,431578672427
15,2023-06-10,2023-06-10,Wohnheim Comedy Nollendorfkiez,https://www.eventbrite.com/e/wohnheim-comedy-nollendorfkiez-tickets-646893073597,DE,Berlin,BE,Nollendorfstraße 21a,10777,52.4976087,13.3498175,Wohnheim Nollendorfstraße,646893073597
15,2023-06-13,2023-06-13,"Moran Magal - ""Time Prisoner"" Album Release Party",https://www.eventbrite.com/e/moran-magal-time-prisoner-album-release-party-tickets-580500531717,DE,Berlin,BE,Skalitzer Straße 85-86,10997,52.50015999999999,13.4351403,Privatclub,580500531717
15,2023-06-29,2023-06-29,Loophole Live: Zukunft + The Dharma Chain,https://www.eventbrite.de/e/loophole-live-zukunft-the-dharma-chain-tickets-647267002027,DE,Berlin,BE,Boddinstraße 60,12053,52.4806977,13.4329532,Loophole,647267002027
15,2023-06-11,2023-06-11,Theater ohne Probe: Im Sinne von Brecht,https://www.eventbrite.de/e/theater-ohne-probe-im-sinne-von-brecht-tickets-606725320767,DE,Berlin,Berlin,Caligariplatz 1,13086,52.5526134,13.430481800000052,Brotfabrik,606725320767
15,2023-07-06,2023-07-06,Speaker Event – The Appearance of Alt-Protein Products – Berlin,https://www.eventbrite.de/e/speaker-event-the-appearance-of-alt-protein-products-berlin-tickets-634746884017,DE,Berlin,BE,Mollstraße 32,10249,52.5253301,13.4209716,KitchenTown Berlin,634746884017
15,2023-06-25,2023-06-25,Virtual Speaking Masterclass Berlin,https://www.eventbrite.com/e/virtual-speaking-masterclass-berlin-tickets-479376115867,DE,Berlin,Germany,Potsdamer Platz,10785,52.5096488,13.37594409999997,Berlin,479376115867
29,2023-06-20,2023-06-20,"Stand-up-Comedy ★ ""Wertstoff"" 20.30h Ostkreuz ♥ Open Mic  Süss. war gestern",https://www.eventbrite.de/e/stand-up-comedy-wertstoff-2030h-ostkreuz-open-mic-suss-war-gestern-tickets-644962479137,DE,Berlin,BE,Wühlischstraße 43,10245,52.50856479999999,13.461093,Süss War Gestern,644962479137
29,2023-06-21,2023-06-21,"How to Ableton für Fortgeschrittene: EQ, Kompressor und Co - TINCON Academy",https://www.eventbrite.de/e/how-to-ableton-fur-fortgeschrittene-eq-kompressor-und-co-tincon-academy-registrierung-568040543557,DE,Berlin,BE,Kreuzbergstr. 28,10965,52.4897411,13.3780861,TINCON Studios,568040543557
29,2023-06-15,2023-06-17,Colours of Berlin,https://www.eventbrite.com/e/colours-of-berlin-tickets-606693054257,DE,Berlin,BE,Uhlandstraße,10623,52.5044222,13.3258351,Colours of Berlin,606693054257
29,2023-06-08,2023-06-09,Black Hole Gallery + Art-Bar Night,https://www.eventbrite.de/e/black-hole-gallery-art-bar-night-tickets-638637450807,DE,Berlin,BE,Potsdamer Straße 61,10785,52.5042068,13.3670788,P61 Gallery & Blackhole Exhibition,638637450807
29,2023-06-22,2023-06-22,DIE SCHLANGENKNABEN: ein Flötenzauber,https://www.eventbrite.de/e/die-schlangenknaben-ein-flotenzauber-tickets-632925817157,DE,Berlin,Berlin,Prinzenstraße 85 F,10969,52.503197,13.40988100000004,tak Theater Aufbau Kreuzberg,632925817157
29,2023-06-12,2023-06-12,Regenerative Impact Investment Day,https://www.eventbrite.de/e/regenerative-impact-investment-day-tickets-645402635657,DE,Berlin,BE,Karl-Liebknecht-Straße 34,10178,52.5257576,13.4153729,ProjectTogether gGmbH,645402635657
29,2023-06-07,2023-06-07,Derrick King | Live at La Minga,https://www.eventbrite.ie/e/derrick-king-live-at-la-minga-tickets-636141555517,DE,Berlin,BE,Stargarder Straße 33,10437,52.5436549,13.4244158,La Minga,636141555517
29,2023-06-07,2023-06-07,chocolate milk [open mic!],https://www.eventbrite.com/e/chocolate-milk-open-mic-tickets-636111846657,DE,Berlin,BE,Grolmanstraße 28,10623,52.50451630000001,13.3233113,Terzo Mondo,636111846657
29,2023-06-23,2023-06-23,La Parranda 22 - Standup Open Mic,https://www.eventbrite.co.uk/e/la-parranda-22-standup-open-mic-tickets-619057747387,DE,BERLIN,Berlin,Schreinerstraße 59,10247,52.5179938,13.4635505,Wein Salon,619057747387
29,2023-06-30,2023-06-30,The Kitchen and the Living Room: Rebecca May Johnson & Sam Johnson-Schlee,https://www.eventbrite.de/e/the-kitchen-and-the-living-room-rebecca-may-johnson-sam-johnson-schlee-tickets-635269226357,DE,Berlin,BE,Lindower Straße 20,13347,52.5437889,13.3675289,a.p.,635269226357
29,2023-06-20,2023-06-21,Aftershow Party Paulsen Gymnasium 2023,https://www.eventbrite.de/e/aftershow-party-paulsen-gymnasium-2023-tickets-639287254387,DE,Berlin,Berlin,Columbiadamm 13-21,10965,52.48464999999999,13.39221,Columbiahalle,639287254387
29,2023-07-06,2023-07-06,I. KI Bundestag Bootcamp,https://www.eventbrite.de/e/i-ki-bundestag-bootcamp-tickets-643561930057,DE,Berlin,BE,Alt-Moabit 103,10559,52.52459649999999,13.3473438,Alt-Moabit 103,643561930057
29,2023-06-11,2023-06-11,Tatort Screening @Baergarten,https://www.eventbrite.com/e/tatort-screening-baergarten-tickets-528464169557,DE,Berlin,BE,Schnellerstraße 137,12439,52.45988999999999,13.50548,Revier Südost,528464169557
29,2023-06-09,2023-06-09,Bewerbungstraining - Bewerbungsverfahren in der Beratungsbranche,https://www.eventbrite.de/e/bewerbungstraining-bewerbungsverfahren-in-der-beratungsbranche-tickets-616930063427,DE,Berlin,BE,Charlottenstraße 68,10117,52.50993709999999,13.3916842,Charlottenstraße 68,616930063427
29,2023-06-09,2023-06-09,Feel Ink | Memories | Ambient Sound Ink Drawing Experience,https://www.eventbrite.com/e/feel-ink-memories-ambient-sound-ink-drawing-experience-tickets-636733776867,DE,Berlin,BE,Glogauer Straße 21,10999,52.4923727,13.4367097,CoopSpace,636733776867
29,2023-06-20,2023-06-20,From Shared Living to Shared Prosperity,https://www.eventbrite.de/e/from-shared-living-to-shared-prosperity-tickets-637300863037,DE,Berlin,BE,Oranienstraße 189,10999,52.5001669,13.4218564,Create Meaning,637300863037
29,2023-06-19,2023-06-22,IoT Week 2023,https://www.eventbrite.com/e/iot-week-2023-registration-496339413547,DE,Berlin,BE,Karl-Marx-Allee 131A,10243,52.5169221,13.449893,Kosmos,496339413547
29,2023-07-03,2023-07-04,Aftershow Party Schiller Gymnasium 2023,https://www.eventbrite.de/e/aftershow-party-schiller-gymnasium-2023-tickets-639391165187,DE,Berlin,Berlin,Wiebestr. 42,10553,52.52798,13.31894,Loewe Saal,639391165187
29,2023-06-11,2023-06-11,Tennis Coaching : Sunday Morning,https://www.eventbrite.de/e/tennis-coaching-sunday-morning-tickets-650673952307,DE,Berlin,BE,Columbiadamm 111,10965,52.48292259999999,13.4077262,TiB Sportscentre,650673952307
29,2023-06-08,2023-06-08,EXPO DAY,https://www.eventbrite.es/e/expo-day-tickets-645895208957,DE,Berlin,BE,Storkower Straße 132,10407,52.53296119999999,13.4532178,MTA Berlin Lab by Traveling U,645895208957
28,2023-06-08,2023-06-08,Перевірка матеріалу,https://www.eventbrite.com/e/649646238387,DE,Berlin,BE,Skalitzer Straße 80,10997,52.5007809,13.4393012,Space Meduza,649646238387
28,2023-06-10,2023-06-10,bauhaus_werkstatt: Modell / Bau / Plastik,https://www.eventbrite.de/e/bauhaus-werkstatt-modell-bau-plastik-tickets-639207335347,DE,Berlin,BE,Knesebeckstraße 1,10623,52.5107335,13.3227844,the temporary bauhaus-archiv,639207335347
28,2023-06-07,2023-06-07,Pranayama Breathing Free Class • Berlin,https://www.eventbrite.com/e/pranayama-breathing-free-class-berlin-tickets-571530211247,DE,Berlin,BE,Online Event on Zoom,10115,52.50578410000001,13.3316929,Soul Dimension,571530211247
28,2023-06-29,2023-06-29,Dark Souls: Stand-Up Comedy for the Wicked and Devious,https://www.eventbrite.de/e/dark-souls-stand-up-comedy-for-the-wicked-and-devious-tickets-642369373087,DE,Berlin,BE,Kopenhagner Strasse 16,10437,52.549149,13.4085406,Kohlenquelle Kopenhagner,642369373087
28,2023-06-30,2023-06-30,Unpacking Jak R. Maier - Finissage,https://www.eventbrite.de/e/unpacking-jak-r-maier-finissage-tickets-536050981917,DE,Berlin,BE,Knesebeckstraße 1,10623,52.5107335,13.3227844,the temporary bauhaus-archiv,536050981917
28,2023-06-16,2023-06-17,Badiaa Bouhrizi & DJ YA Z AN,https://www.eventbrite.com/e/badiaa-bouhrizi-dj-ya-z-an-tickets-621191599797,DE,Berlin,BE,Kantstraße 12A,10623,52.50586329999999,13.3284748,Quasimodo,621191599797
28,2023-06-10,2023-06-10,KULINARISCHE WELTREISE IN BERLIN MIT SHARING PLATE FOOD TOURS,https://www.eventbrite.de/e/kulinarische-weltreise-in-berlin-mit-sharing-plate-food-tours-tickets-289731684267,DE,Berlin,BE,Kottbusser Tor,10999,52.49900479999999,13.4183201,Kottbusser Tor,289731684267
28,2023-06-24,2023-06-24,ANDY HAYNES - EUROPEAN TOUR - STAND-UP COMEDY IN ENGLISH,https://www.eventbrite.com/e/andy-haynes-european-tour-stand-up-comedy-in-english-tickets-634304631227,DE,Berlin,BE,Kopenhagener Straße 16,10437,52.5491906,13.4081325,Kohlenquelle,634304631227
28,2023-06-08,2023-06-08,Startup Valuations: How to valuate my startup?,https://www.eventbrite.de/e/startup-valuations-how-to-valuate-my-startup-tickets-637948770947,DE,Berlin,Berlin,Bouchéstraße 12,12435,52.4936476,13.448235,MotionLab.Berlin,637948770947
28,2023-06-11,2023-06-11,Muay Thai Yoga,https://www.eventbrite.com/e/muay-thai-yoga-tickets-460700757367,DE,Berlin,BE,Gleimstraße 55,10437,52.5424,13.403352,Mauerpark,460700757367
28,2023-06-17,2023-06-17,"English Comedy | Three Way Show | Teddy, Kat & Two Jews",https://www.eventbrite.de/e/english-comedy-three-way-show-teddy-kat-two-jews-tickets-624675299637,DE,Berlin,Berlin,Grünberger Straße 84,10245,52.51094,13.4613273,The Wall Comedy,624675299637
28,2023-06-10,2023-06-10,BUDIŽ SVĚTLO! III.,https://www.eventbrite.com/e/budiz-svetlo-iii-tickets-630592307567,DE,Berlin,BE,Hobrechtstraße 54,12047,52.49190000000001,13.42549,ZÖNOTÉKA,630592307567
28,2023-06-19,2023-06-19,Systemischer Aufstellungsabend SYNAMIK™ mit Marcel Hübenthal I BERLIN,https://www.eventbrite.de/e/systemischer-aufstellungsabend-synamiktm-mit-marcel-hubenthal-i-berlin-tickets-420403416937,DE,Berlin,Berlin,Käthe-Niederkirchner-Straße 18,10407,52.5297984,13.4329674,Käthe-Niederkirchner-Straße 18,420403416937
28,2023-06-28,2023-06-29,Aftershow Party Kurt Tucholsky Oberschule 2023,https://www.eventbrite.de/e/aftershow-party-kurt-tucholsky-oberschule-2023-tickets-639417263247,DE,Berlin,Berlin,Wiebestr. 42,10553,52.52798,13.31894,Loewe Saal,639417263247
28,2023-06-13,2023-06-13,English Stand-Up Comedy - Tuesday Open Mic #19,https://www.eventbrite.com/e/english-stand-up-comedy-tuesday-open-mic-19-tickets-646138737357,DE,Berlin,,Grünberger Str. 84,10245,52.51094,13.4613273,The Wall Comedy Club,646138737357
28,2023-06-09,2023-06-09,MORNING MEDITATION,https://www.eventbrite.com/e/morning-meditation-tickets-627432055167,DE,Berlin,Berlin,Winsstraße 9,10405,52.53217919999999,13.423991800000069,Raum Schwalbe,627432055167
28,2023-06-10,2023-06-10,Stained Glass And Gypsum Workshop - Traditional ,https://www.eventbrite.com/e/stained-glass-and-gypsum-workshop-traditional-tickets-648034658107,DE,Berlin,BE,151 Potsdamer Straße,10783,52.49545200000001,13.3618753,Khan Aljanub خان الجنوب,648034658107
28,2023-07-06,2023-07-06,SIBB Technologieabend bei Photon,https://www.eventbrite.de/e/sibb-technologieabend-bei-photon-tickets-596978628147,DE,Berlin,BE,Staakener Straße 53-63,13581,52.53691999999999,13.1664,Photon Laser Manufacturing GmbH,596978628147
28,2023-06-07,2023-06-07,Andrei Gologan,https://www.eventbrite.de/e/andrei-gologan-tickets-642454678237,DE,Berlin,BE,Böttgerstraße 16,13357,52.5489432,13.3809334,Lobe Block GmbH & Co.KG,642454678237
28,2023-06-15,2023-06-15,Walk & Talk in der Natur – Miniworkshop: Improvisation,https://www.eventbrite.de/e/walk-talk-in-der-natur-miniworkshop-improvisation-tickets-643010631107,DE,Berlin,BE,Am Schlachtensee,14129,52.4400238,13.2149845,S-Bahn-Station Schlachtensee,643010631107
14,2023-06-13,2023-06-13,Weekly Body Pump,https://www.eventbrite.com.ar/e/weekly-body-pump-tickets-632651035277,DE,Berlin,BE,Alexanderstraße 40,10179,52.5168238,13.4178768,The Social Hub Berlin,632651035277
14,2023-06-17,2023-06-18,Los 4 - de Cuba - in Berlin,https://www.eventbrite.de/e/los-4-de-cuba-in-berlin-tickets-642941313777,DE,Berlin,BE,Soltauerstr. 18-22,13509,52.5786625,13.3055691,Soltauerstr. 18-22,642941313777
14,2023-06-17,2023-06-17,Haya Zaatry & Saraabb,https://www.eventbrite.com/e/haya-zaatry-saraabb-tickets-626054916107,DE,Berlin,BE,Hermannstraße 146,12051,52.4643727,13.4333818,Hole⁴⁴,626054916107
14,2023-07-15,2023-07-16,"SHAKE IT OFF!  Pop Dance Party • Sa, 15.07.23 • Astra Kulturhaus Berlin",https://www.eventbrite.de/e/shake-it-off-pop-dance-party-sa-150723-astra-kulturhaus-berlin-tickets-636472455247,DE,Berlin,BE,Revaler Straße 99,10245,52.5076937,13.4519072,Astra Kulturhaus,636472455247
14,2023-06-29,2023-06-29,"Netzwerktreffen + Kurzvortrag ""Entdecke die Kräfte deines Netzwerks""",https://www.eventbrite.de/e/netzwerktreffen-kurzvortrag-entdecke-die-krafte-deines-netzwerks-tickets-622527856577,DE,Berlin,BE,Grunerstraße 11,10179,52.5198492,13.4123505,Lounge der Motel One,622527856577
14,2023-06-11,2023-06-11,Japan Meets Berlin,https://www.eventbrite.de/e/japan-meets-berlin-tickets-640139834477,DE,Berlin,BE,Genthiner Straße 48,10785,52.5016543,13.3582869,ProVeg Incubator,640139834477
14,2023-06-10,2023-06-11,Saturday Night Fever,https://www.eventbrite.de/e/saturday-night-fever-tickets-544529451247,DE,Berlin,BE,Joachimsthaler Straße 15,10719,52.5020624,13.3308349,MAXXIM CLUB BERLIN,544529451247
14,2023-06-19,2023-06-20,DXD - Digital Experience Days 2023,https://www.eventbrite.de/e/dxd-digital-experience-days-2023-tickets-536251331167,DE,Berlin,BE,Schaperstraße 24,10719,52.49803070000001,13.3295958,BAR JEDER VERNUNFT Theater,536251331167
14,2023-06-07,2023-06-07,Berlin Outdoor Escape Game: Wall Greatest Escapes,https://www.eventbrite.com/e/berlin-outdoor-escape-game-wall-greatest-escapes-tickets-635873834757,DE,Berlin,BE,S+U Postdamer Platz (Leipziger Platz),10117,52.5094625,13.3788177,S+U Postdamer Platz (Leipziger Platz),635873834757
14,2023-06-13,2023-06-13,Hot Mess Comedy Open Mic,https://www.eventbrite.ie/e/hot-mess-comedy-open-mic-tickets-622341077917,DE,Berlin,BE,Antwerpener Straße 3,13353,52.5479292,13.3493092,Vagabund Brauerei,622341077917
14,2023-06-10,2023-06-10,Rooftop Comedy - ☀️Sunny Disposition!☀️ - Open Air Stand-up,https://www.eventbrite.co.uk/e/rooftop-comedy-sunny-disposition-open-air-stand-up-tickets-647305045817,DE,Berlin,Berlin,Hasenheide 4 - 5,10967,52.4875755,13.4231786,Pala,647305045817
14,2023-06-09,2023-06-09,Ask female founders - with Ana Alvarez and Chanyu Xu,https://www.eventbrite.de/e/ask-female-founders-with-ana-alvarez-and-chanyu-xu-tickets-637952341627,DE,Berlin,BE,Oranienplatz 4 Berlin,10999,52.5021348,13.4145275,SIBB e. V. Startup Accelerator,637952341627
14,2023-06-08,2023-06-08,Crazy Stupid Berlin! International Comedy!,https://www.eventbrite.de/e/crazy-stupid-berlin-international-comedy-tickets-590158579197,DE,Berlin,BE,Mühlenstraße 73,10243,52.5033046,13.4442997,Floating Lounge,590158579197
14,2023-07-14,2023-07-14,"MY PEOPLE FEST Warm-Up // CRYPTA (Brazil), ANTI-CORPOS, APTERA & LYNCHEN",https://www.eventbrite.de/e/my-people-fest-warm-up-crypta-brazil-anti-corpos-aptera-lynchen-tickets-559570700027,DE,Berlin,BE,Revaler Straße 99,10245,52.5072762,13.4547738,Cassiopeia,559570700027
14,2023-06-23,2023-06-23,Ecstatic Dance & Cacao (Christian Rippel),https://www.eventbrite.com/e/ecstatic-dance-cacao-christian-rippel-tickets-643916661067,DE,Berlin,BE,Danziger Straße,10407,52.5270661,13.446325,Green Yoga - SEZ Danziger Strasse Entrance,643916661067
14,2023-06-07,2023-06-07,The Voice Lab | Experiments with Singing,https://www.eventbrite.de/e/the-voice-lab-experiments-with-singing-tickets-641522520127,DE,Berlin,BE,Greifswalder Straße 23,10405,52.53127749999999,13.4278877,b23,641522520127
14,2023-06-13,2023-06-13,CODY innovation hub #07,https://www.eventbrite.de/e/cody-innovation-hub-07-tickets-594867704317,DE,Berlin,BE,Ella-Trebe-Straße 5,10557,52.5235113,13.3675346,Steigenberger Hotel Am Kanzleramt,594867704317
14,2023-06-08,2023-06-08,Catalyst M.A. Symposium 2023,https://www.eventbrite.co.uk/e/catalyst-ma-symposium-2023-tickets-624443496307,DE,Berlin,BE,Nalepastraße 18,12459,52.48000940000001,13.5003267,Funkhaus Berlin Nalepastrasse,624443496307
14,2023-06-24,2023-06-24,Bayou Live in Berlin – Never at Home Tour,https://www.eventbrite.com/e/bayou-live-in-berlin-never-at-home-tour-tickets-645275525467,DE,Berlin,BE,Holzmarktstraße 15-18,10179,52.51313649999999,13.4227942,Marie-Antoinette,645275525467
14,2023-07-13,2023-07-13,Freelance Summer Fest ,https://www.eventbrite.de/e/freelance-summer-fest-tickets-641160417067,DE,Berlin,Berlin,Luckenwalder Straße 6b,10963,52.49904249999999,13.3734118,Jules | B-Part,641160417067
